71	31.25
214	7.8125
214	7.8125
71	31.25
77	40
68	40
22	202.5
210	7.8125
73	31.25
447	6.328125
72	31.25
67	31.25
216	7.8125
73	31.25
548	5
208	7.8125
72	31.25
215	7.8125
442	7.8125
66	31.25
213	7.8125
436	7.8125
437	6.328125
94	25.3125
74	40
444	6.328125
70	31.25
72	31.25
52	62.5
564	5
344	10
452	5
219	7.8125
461	7.8125
73	31.25
63	31.25
63	40
216	7.8125
68	40
404	7.8125
367	4.166666666666667
443	7.8125
210	7.8125
438	6.328125
412	6.328125
64	31.25
449	6.328125
66	31.25
215	7.8125
65	31.25
339	10
210	7.8125
65	31.25
218	7.8125
76	40
67	40
70	31.25
66	40
562	5
71	31.25
509	6.328125
436	7.8125
447	6.328125
71	31.25
212	7.8125
348	9.799999999999999
215	7.8125
206	7.8125
456	7.8125
356	4.166666666666667
212	7.8125
204	7.8125
215	7.8125
52	62.5
215	7.8125
452	7.8125
444	6.328125
354	4.166666666666667
75	31.25
210	7.8125
70	31.25
75	31.25
216	7.8125
111	25.3125
69	31.25
439	6.328125
72	31.25
443	7.8125
370	4.166666666666667
426	6.328125
64	31.25
72	40
73	31.25
346	9.799999999999999
341	9.799999999999999
72	31.25
210	7.8125
216	7.8125
20	202.5
353	4.166666666666667
217	7.8125
421	6.328125
505	6.328125
438	6.328125
69	40
405	7.8125
218	7.8125
209	7.8125
343	9.799999999999999
217	7.8125
71	31.25
438	7.8125
345	9.799999999999999
73	31.25
218	7.8125
438	6.328125
437	6.328125
71	31.25
70	40
74	40
68	31.25
401	7.8125
72	31.25
215	7.8125
567	5
440	6.328125
69	31.25
430	6.328125
433	6.328125
71	40
351	10
69	31.25
463	7.8125
74	31.25
435	6.328125
458	7.8125
71	31.25
72	31.25
461	6.614999999999999
71	31.25
436	6.328125
439	6.328125
423	6.328125
208	7.8125
214	7.8125
337	10
214	7.8125
73	31.25
69	31.25
215	7.8125
73	31.25
69	31.25
67	40
345	9.799999999999999
66	31.25
442	7.8125
425	6.328125
69	31.25
212	7.8125
341	9.799999999999999
469	7.8125
66	31.25
72	31.25
94	25.3125
424	7.8125
363	4.166666666666667
213	7.8125
217	7.8125
435	7.8125
68	31.25
418	7.8125
75	31.25
209	7.8125
352	9.799999999999999
342	9.799999999999999
69	31.25
94	25.3125
74	31.25
213	7.8125
397	7.8125
97	25.3125
215	7.8125
67	40
20	202.5
465	7.8125
71	31.25
450	7.8125
214	7.8125
71	40
214	7.8125
353	4.166666666666667
70	31.25
566	5
213	7.8125
209	7.8125
351	4.166666666666667
489	6.328125
423	6.328125
213	7.8125
449	6.328125
69	31.25
75	31.25
73	31.25
434	6.328125
51	62.5
458	7.8125
73	40
220	7.8125
461	6.614999999999999
72	31.25
65	31.25
399	7.8125
216	7.8125
446	6.328125
68	31.25
94	25.3125
218	7.8125
75	31.25
75	40
456	7.8125
66	40
217	7.8125
424	7.8125
344	9.799999999999999
455	6.328125
525	5
396	7.8125
96	25.3125
212	7.8125
400	7.8125
71	31.25
68	31.25
94	25.3125
66	31.25
217	7.8125
67	31.25
68	31.25
419	7.8125
451	7.8125
24	202.5
218	7.8125
212	7.8125
69	31.25
213	7.8125
69	31.25
559	5
69	31.25
455	6.328125
66	31.25
213	7.8125
218	7.8125
208	7.8125
76	40
394	8.401666666666666
67	40
426	6.328125
416	7.8125
69	31.25
431	7.8125
219	7.8125
217	7.8125
424	6.328125
68	40
209	7.8125
48	62.5
351	9.799999999999999
452	7.8125
215	7.8125
24	202.5
68	40
210	7.8125
438	6.328125
70	40
446	7.8125
214	7.8125
528	5
71	40
75	31.25
420	6.328125
70	31.25
337	10
213	7.8125
443	6.328125
433	7.8125
73	31.25
71	31.25
72	31.25
73	31.25
209	7.8125
444	7.8125
69	40
369	4.166666666666667
437	6.328125
347	10
352	4.166666666666667
66	31.25
446	6.328125
368	4.166666666666667
66	31.25
418	6.328125
215	7.8125
74	31.25
69	31.25
74	40
218	7.8125
72	40
570	5
453	7.8125
447	7.8125
217	7.8125
211	7.8125
214	7.8125
416	6.328125
71	31.25
436	6.328125
215	7.8125
68	31.25
364	4.166666666666667
72	31.25
73	31.25
69	31.25
456	7.8125
462	7.8125
214	7.8125
349	10
76	31.25
226	7.8125
439	6.328125
218	7.8125
71	40
447	5
64	40
70	31.25
216	7.8125
435	6.328125
423	6.328125
217	7.8125
72	31.25
220	7.8125
451	6.328125
212	7.8125
73	31.25
73	31.25
73	31.25
218	7.8125
213	7.8125
75	40
206	7.8125
361	4.166666666666667
71	31.25
98	24.80625
69	31.25
74	40
74	31.25
367	4.166666666666667
95	24.80625
441	7.8125
73	31.25
71	31.25
67	31.25
75	31.25
560	5
71	31.25
70	31.25
71	40
212	7.8125
212	7.8125
220	7.8125
411	8.401666666666666
72	31.25
212	7.8125
218	7.8125
69	40
69	31.25
66	31.25
447	7.8125
355	4.166666666666667
439	7.8125
214	7.8125
66	31.25
209	7.8125
390	10
66	40
71	31.25
214	7.8125
427	6.328125
71	31.25
215	7.8125
64	40
338	10
463	7.8125
210	7.8125
74	31.25
470	7.8125
337	9.799999999999999
434	6.328125
215	7.8125
395	10
435	6.328125
73	31.25
70	31.25
217	7.8125
71	40
563	5
448	6.614999999999999
434	7.8125
439	6.328125
70	40
215	7.8125
72	31.25
203	7.8125
209	7.8125
433	7.8125
211	7.8125
447	6.328125
70	40
502	6.328125
434	6.328125
215	7.8125
71	40
71	31.25
73	31.25
213	7.8125
211	7.8125
419	6.328125
208	7.8125
446	6.328125
438	6.328125
71	31.25
69	31.25
434	7.8125
453	7.8125
440	6.328125
452	7.8125
67	31.25
71	31.25
214	7.8125
567	5
214	7.8125
211	7.8125
216	7.8125
67	40
73	31.25
448	6.328125
71	31.25
216	7.8125
212	7.8125
488	6.328125
412	7.8125
220	7.8125
345	9.799999999999999
541	5
217	7.8125
217	7.8125
216	7.8125
74	31.25
68	31.25
216	7.8125
73	40
355	4.166666666666667
68	31.25
430	7.8125
